"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"409","crg:105328413","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111101764"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial-like"
"410","crg:105330603","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111104049"," cytochrome c oxidase subunit NDUFA4-like"
"411","crg:105331281","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111118640"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial-like"
"412","crg:105332143","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111127095"," succinate dehydrogenase cytochrome b560 subunit, mitochondrial-like"
"413","crg:105336649","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111118611"," cytochrome b-c1 complex subunit 6, mitochondrial-like"
"414","crg:105341417","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111129427"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13-like"
"415","crg:105341417","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111129428"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13-like"
"416","crg:105344113","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111138180"," NADH-ubiquinone oxidoreductase subunit 8-like"
"417","crg:105346116","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111136787"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial-like"
"418","crg:105347217","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111133662"," cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like"
"419","crg:105347217","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111136161"," cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like"
"420","crg:105347858","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111104128"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial-like"
"421","crg:105318218","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111135828"," V-type proton ATPase subunit d 1-like"
"422","crg:105318622","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111118152"," V-type proton ATPase 21 kDa proteolipid subunit-like"
"423","crg:105321678","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111125575"," V-type proton ATPase catalytic subunit A-like"
"424","crg:105329525","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111138187"," ATP synthase lipid-binding protein, mitochondrial-like"
"425","crg:105331743","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111119118"," ATP synthase subunit d, mitochondrial-like"
"426","crg:105332217","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111129296"," NADH-quinone oxidoreductase subunit B 2-like"
"427","crg:105332217","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111128563"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial-like"
"428","crg:105333395","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111100677"," V-type proton ATPase subunit E-like"
"429","crg:105333395","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111100268"," V-type proton ATPase subunit E-like"
"430","crg:105333395","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111100678"," V-type proton ATPase subunit E 1-like"
"431","crg:105333395","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111101124"," V-type proton ATPase subunit E-like"
"432","crg:105333395","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111100265"," V-type proton ATPase subunit E-like"
"433","crg:105333395","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111100266"," V-type proton ATPase subunit E-like"
"434","crg:105333395","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111100679"," V-type proton ATPase subunit E-like"
"435","crg:105333395","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111100264"," V-type proton ATPase subunit E-like"
"436","crg:105333395","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111100692"," V-type proton ATPase subunit E-like"
"437","crg:105333395","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111100263"," V-type proton ATPase subunit E-like"
"438","crg:105333576","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111120995"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-like"
"439","crg:105333576","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111120110"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-like"
"440","crg:105337089","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111100625"," succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like"
"441","crg:105337089","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111104247"," succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial-like"
"442","crg:105338659","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111132318"," putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
"443","crg:105339285","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111137078"," V-type proton ATPase subunit e 2-like"
"444","crg:105341238","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111121515"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7-like"
"445","crg:105341248","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111137688"," succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial-like"
"446","crg:105342980","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111112035"," NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial-like"
"447","crg:105342980","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111112565"," NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial-like"
"448","crg:105343349","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111117675"," ATP synthase subunit delta, mitochondrial-like"
"449","crg:105345691","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111125836"," V-type proton ATPase subunit G-like"
"450","crg:105345750","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111114769"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial-like"
"451","crg:105345808","Day 1","magenta","crg00190",1.8,0.23,"Oxidative phosphorylation","LOC111135946"," cytochrome b-c1 complex subunit Rieske, mitochondrial-like"
"452","crg:105318538","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111130560"," ATP-binding cassette sub-family D member 4-like"
"453","crg:105324552","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111121623"," peroxisomal membrane protein PMP34-like"
"454","crg:105325336","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111136662"," glutathione S-transferase kappa 1-like"
"455","crg:105325336","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111136538"," glutathione S-transferase kappa 1-like"
"456","crg:105325915","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111130535"," very long-chain acyl-CoA synthetase-like"
"457","crg:105330745","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111138491"," nucleoside diphosphate-linked moiety X motif 8-like"
"458","crg:105330745","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111135976"," uncharacterized Nudix hydrolase NudL-like"
"459","crg:105338069","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111108762"," phytanoyl-CoA dioxygenase, peroxisomal-like"
"460","crg:105338069","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111108763"," phytanoyl-CoA dioxygenase, peroxisomal-like"
"461","crg:105338069","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111107492"," phytanoyl-CoA dioxygenase, peroxisomal-like"
"462","crg:105338069","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111107491"," phytanoyl-CoA dioxygenase, peroxisomal-like"
"463","crg:105339165","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111108788"," peroxisome assembly protein 26-like"
"464","crg:105339165","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111109698"," peroxisome assembly protein 26-like"
"465","crg:105342001","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111122122"," peroxisomal 2,4-dienoyl-CoA reductase-like"
"466","crg:105343896","Day 1","magenta","crg04146",1.37,0.089,"Peroxisome","LOC111115883"," peroxisomal bifunctional enzyme-like"
"467","crg:105327683","Day 1","salmon","crg00053",1.37,0.17,"Ascorbate and aldarate metabolism","LOC111130726"," alpha-aminoadipic semialdehyde dehydrogenase-like"
"468","crg:105327683","Day 1","salmon","crg00053",1.37,0.17,"Ascorbate and aldarate metabolism","LOC111131063"," alpha-aminoadipic semialdehyde dehydrogenase-like"
"469","crg:105332136","Day 1","salmon","crg00053",1.37,0.17,"Ascorbate and aldarate metabolism","LOC111127562"," inositol oxygenase-like"
"470","crg:105332997","Day 1","salmon","crg00534",1.37,0.12,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin","LOC111119817"," bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 4-like"
"471","crg:105340554","Day 1","salmon","crg00534",1.37,0.12,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin","LOC111138398"," beta-1,3-galactosyltransferase 6-like"
"472","crg:105320328","Day 1","salmon","crg04070",1.37,0.044,"Phosphatidylinositol signaling system","LOC111120538"," diacylglycerol kinase epsilon-like"
"473","crg:105328003","Day 1","salmon","crg04070",1.37,0.044,"Phosphatidylinositol signaling system","LOC111131474"," calmodulin-like"
"474","crg:105328003","Day 1","salmon","crg04070",1.37,0.044,"Phosphatidylinositol signaling system","LOC111129023"," calmodulin-like"
"475","crg:105329464","Day 1","salmon","crg04070",1.37,0.044,"Phosphatidylinositol signaling system","LOC111120505"," inositol polyphosphate multikinase-like"
"476","crg:105329480","Day 1","salmon","crg04070",1.37,0.044,"Phosphatidylinositol signaling system","LOC111121912"," calmodulin-A-like"
"477","crg:105342292","Day 1","salmon","crg04070",1.37,0.044,"Phosphatidylinositol signaling system","LOC111111143"," calmodulin, striated muscle-like"
"478","crg:105342292","Day 1","salmon","crg04070",1.37,0.044,"Phosphatidylinositol signaling system","LOC111111190"," calmodulin, striated muscle-like"
"479","crg:105330629","Day 1","salmon","crg00510",1.37,0.034,"N-Glycan biosynthesis","LOC111124498"," alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A-like"
"480","crg:105345451","Day 1","salmon","crg00510",1.37,0.034,"N-Glycan biosynthesis","LOC111134340"," dolichol-phosphate mannosyltransferase subunit 1-like"
